,,Track Name,Artist,Track ID,Popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
1320,4753,Santa's Coming for Us,Sia,1N1ZpYUJc9fwrqk53FGgWv,87,0.0215,0.547,205267,0.814,0,1,0.0475,-6.191,1,0.12,92.986,4,0.724
1321,4754,Saved My Life,Sia,5cpw6QKJcoXzpNBLNUJx2i,50,0.213,0.682,235532,0.503,0,8,0.0944,-5.934,1,0.0417,113.988,4,0.382
1322,4755,Snowman,Sia,7uoFMmxln0GPXQ0AcCBXRq,94,0.483,0.716,165907,0.512,0,1,0.0928,-6.257,1,0.0331,104.957,3,0.326
1323,4756,The Greatest,Sia,6bLopGnirdrilrpdVB6Um1,76,0.0174,0.639,210920,0.785,0.00107,10,0.0512,-6.167,0,0.174,191.95,4,0.686
1324,4757,The Greatest (feat. Kendrick Lamar),Sia,7xHWNBFm6ObGEQPaUxHuKO,69,0.0102,0.668,210227,0.725,0.000479,1,0.0561,-6.127,1,0.266,191.944,4,0.729
1325,4758,Thunderclouds,Sia,4lJNen4SMTIJMahALc3DcB,72,0.0077,0.69,187027,0.714,7.23E-05,7,0.191,-5.948,1,0.0338,112.009,4,0.489
1326,4759,"Thunderclouds (feat. Sia, Diplo, and Labrinth)",Sia,4lJNen4SMTIJMahALc3DcB,72,0.0077,0.69,187027,0.714,7.23E-05,7,0.191,-5.948,1,0.0338,112.009,4,0.489
1327,4760,Together,Sia,5id3Rqn7SPj1LX4FfY4nGz,60,0.0132,0.521,205208,0.877,0.0806,7,0.0929,-5.444,1,0.0683,180.007,4,0.199
1328,4761,2002,Sido,2u8AXJyk8pICzj2wyPBL0b,67,0.213,0.657,237157,0.691,0,8,0.099,-7.907,0,0.236,160.106,4,0.493
1329,4762,Came Here for Love,Sigala,0mGJTKRIuCOJtiT4YkJHiv,61,0.0223,0.698,203387,0.869,0,6,0.121,-3.294,1,0.0467,125.007,4,0.715
1330,4763,Just Got Paid,Sigala,0v3BMLcwUmAwyqJaf5997o,56,0.0348,0.732,218250,0.922,0,6,0.146,-1.829,0,0.0975,120.033,4,0.589
1331,4764,Lullaby,Sigala,5xzCzOAOfRi4DOttSzvznR,55,0.0784,0.725,204022,0.834,1.27E-05,5,0.0834,-3.913,0,0.037,120.026,4,0.859
1332,4765,Don't Kill My Vibe,Sigrid,5DCaAsjQRLYvvdFUzaYnAz,52,0.257,0.544,184320,0.759,6.53E-05,10,0.35,-4.839,1,0.121,150.032,4,0.303
1333,4766,Strangers,Sigrid,3CWuU5kIw8zsWJTcgreUwl,57,0.00565,0.758,233726,0.718,0.00132,4,0.0781,-6.129,0,0.0383,115.04,4,0.127
1334,4767,Electricity (with Dua Lipa),Silk City,5N4erncE7kuUccm7zEmwzk,71,0.0104,0.588,238173,0.67,3.33E-06,0,0.338,-6.439,1,0.0473,118.159,4,0.505
1335,4768,Hair Down (feat. Kendrick Lamar),SiR,6M0S1ZvAPD1Lx7WMmPNuWB,31,0.243,0.792,216933,0.488,0.000133,8,0.434,-10.984,0,0.29,120.104,4,0.472
1336,4769,Far Gone (feat. Lil Baby),Ski Mask The Slump God,6RiMRVxOiEYd4QSu1cxrls,46,0.206,0.926,236587,0.444,0,1,0.124,-9.024,1,0.254,140.085,4,0.389
1337,4770,Faucet Failure,Ski Mask The Slump God,1ThmUihH9dF8EV08ku5AXN,74,0.111,0.935,145627,0.552,0,10,0.0952,-9.373,0,0.335,99.993,4,0.615
1338,4771,Foot Fungus,Ski Mask The Slump God,3EikYy40GMSp8l5mDV6IQo,67,0.257,0.881,129547,0.623,1.50E-06,1,0.0964,-9.662,1,0.119,88.953,4,0.745
1339,4772,LA LA,Ski Mask The Slump God,2PCKWNZYcwyFKd4lVRWE8k,54,0.0585,0.765,147413,0.574,0,5,0.22,-8.456,1,0.31,140.017,4,0.606
1340,4773,Nuketown (feat. Juice WRLD),Ski Mask The Slump God,74lnM5V6ecvoTPV0fvptx9,75,0.113,0.808,166400,0.617,0,10,0.734,-9.32,0,0.442,149.962,4,0.632
1341,4774,So High,Ski Mask The Slump God,3nTDO6k4R6i3FpKx0QNgJ5,54,0.122,0.7,149813,0.435,0.000549,0,0.114,-12.597,1,0.0428,141.914,4,0.21
1342,4775,Purple Lamborghini (with Rick Ross),Skrillex,6JyuJFedEvPmdWQW0PkbGJ,66,0.0019,0.457,215510,0.899,0,10,0.831,-2.591,0,0.132,147.268,4,0.298
1343,4776,Would You Ever,Skrillex,5PzNDg4dIQhLIWBb2397Bt,1,0.0079,0.653,234286,0.91,0,10,0.317,-3.36,1,0.0566,126.047,4,0.0922
1344,4777,Merry Xmas Everybody,Slade,0z5jr9YE1siursT3dJUwDV,83,0.112,0.402,223720,0.755,0,7,0.0964,-5.46,1,0.039,130.254,4,0.43
1345,4778,2055,Sleepy Hallow,4XvcHTUfIlWfyJTRG0aqlo,81,0.492,0.829,123987,0.512,0,6,0.12,-5.865,0,0.187,80.511,4,0.638
1346,4779,Deep End Freestyle,Sleepy Hallow,2AlYncTpVHKwHb55F9lF6O,67,0.703,0.868,115200,0.479,0,4,0.102,-6.687,0,0.445,133.928,4,0.776
1347,4780,Birth Of The Cruel,Slipknot,7I6p0xNYahHpUUXj785URX,56,0.000147,0.432,275839,0.953,0.138,11,0.129,-4.469,0,0.0821,148.189,4,0.481
1348,4781,Critical Darling,Slipknot,3XFaGEb6daqdj39ThpJ2XI,56,0.000683,0.297,385818,0.952,0.00643,9,0.239,-3.674,0,0.0913,137.676,4,0.0721
1349,4782,Nero Forte,Slipknot,56fiFTRrSiHHH3gBeaTg2P,68,0.000437,0.336,315177,0.978,0.000525,7,0.138,-2.358,1,0.0846,129.842,4,0.496
1350,4783,Unsainted,Slipknot,5mpUKTdskZea0gStWzeHUZ,72,0.000118,0.427,260773,0.946,0.0253,7,0.0604,-2.188,1,0.0469,101.305,4,0.237
1351,4784,Nephew (feat. Lil Pump),Smokepurpp,67KvputYgCRghvDQYj5FMq,49,0.00419,0.792,202963,0.454,0,9,0.285,-6.753,1,0.458,161.993,4,0.675
1352,4785,Don't Leave,Snakehips,0Zx8khUcEfCFK2AEoIhC92,61,0.222,0.657,214693,0.703,0,1,0.256,-3.402,1,0.0753,122.381,4,0.338
1353,4786,Either Way (feat. Joey Bada$$),Snakehips,3nodtPfXcok53E8Uze8gvD,49,0.309,0.635,187589,0.659,0,8,0.302,-4.92,1,0.155,178.018,4,0.54
1354,4787,Chasing Cars,Snow Patrol,5hnyJvgoWiQUYZttV4wXy6,82,0.199,0.56,267960,0.595,6.47E-05,9,0.132,-4.53,1,0.0274,104.011,4,0.144
1355,4788,Paramedic!,SOB X RBE,2tPcTFiQF9MbVUyjZ3zDhA,62,0.177,0.856,219307,0.652,0,1,0.193,-5.324,1,0.143,97.017,4,0.471
1356,4789,Magic In The Hamptons (feat. Lil Yachty),Social House,2Yer0p7uB2lVBUAtANuuQp,72,0.66,0.769,164640,0.479,0,1,0.0914,-5.339,1,0.0385,96.051,4,0.803
1357,4790,1 2  3 (feat. Jason Derulo & De La Ghetto),Sofía Reyes,4QtiVmuA88tPQiCOHZuQ5b,68,0.165,0.792,201526,0.895,0,1,0.0501,-3.112,0,0.0589,94.968,4,0.794
1358,4791,R.I.P. (feat. Rita Ora & Anitta),Sofía Reyes,6JqpFboOH2bq9pzaYbkKBn,57,0.18,0.764,187200,0.752,0,8,0.0701,-3.713,0,0.0711,100.066,4,0.698
1359,4792,Almeda,Solange,6IAgarq2wDeYzpsY2Kx0Hw,63,0.0227,0.827,236120,0.553,1.52E-05,1,0.176,-5.296,1,0.032,110.015,4,0.0631
1360,4793,Stay Flo,Solange,6GCIYIWUBSLontW6divqsw,60,0.397,0.823,175707,0.558,2.03E-05,9,0.0821,-7.119,1,0.0278,155.974,4,0.674
1361,4794,Black Hole Sun,Soundgarden,2EoOZnxNgtmZaD8uUmz2nD,78,0.000217,0.35,318587,0.828,0.000161,6,0.0774,-5.373,1,0.041,105.435,4,0.147
1362,4795,Fell On Black Days,Soundgarden,1wlKw9NAWVWpx7OIAyg9EA,69,0.00152,0.574,283027,0.739,0.000328,4,0.141,-5.745,0,0.0271,101.069,3,0.514
1363,4796,Spoonman,Soundgarden,1jMaB19DiVR8OihLSuYFOt,69,2.17E-05,0.457,246920,0.902,0.196,7,0.258,-5.624,1,0.0313,92.711,4,0.834
1364,4797,Hash Hash,SSIO,7gYY7Dh2YuEKG6e2UJR18y,52,0.0366,0.818,165853,0.813,0,1,0.204,-4.516,1,0.229,130.04,4,0.397
1365,4798,Lonesome Train,Stan Kenton,46DwQbCUzWr4bT0Uu2lDK8,18,0.464,0.534,168040,0.211,0,6,0.132,-12.715,1,0.0247,93.236,4,0.193
1366,4799,Romantic - NOTD Remix,Stanaj,7e6FvCvngX5job1PUYIIIL,46,0.211,0.751,184840,0.647,0,8,0.265,-7.887,0,0.241,104.022,4,0.355
1367,4800,Dick (feat. Doja Cat),StarBoi3,3nY8AqaMNNHHLYV4380ol0,68,0.13,0.647,175238,0.608,0,9,0.0584,-6.831,1,0.42,125.994,4,0.474
1368,4801,Waterfall,Stargate,7pYFPMeK0TnaTGdS6qOtEr,52,0.0987,0.372,200029,0.919,0,11,0.234,-1.68,0,0.3,182.785,4,0.419
1369,4802,Call On Me - Ryan Riback Extended Remix,Starley,2L6orAlH8tBhiFTumIfMyF,61,0.0604,0.67,222041,0.838,0.000611,0,0.159,-4.031,1,0.0362,104.998,4,0.717
1370,4803,Call on Me - Ryan Riback Remix,Starley,2L6orAlH8tBhiFTumIfMyF,61,0.0604,0.67,222041,0.838,0.000611,0,0.159,-4.031,1,0.0362,104.998,4,0.717
1371,4804,Wake Up Where You Are,State of Sound,2s76aKBWKShlwPC4xTtEEE,42,0.11,0.706,207307,0.674,0.000626,9,0.0784,-6.977,1,0.0337,113.956,4,0.545
1372,4805,Party Girl,StaySolidRocky,5RqR4ZCCKJDcBLIn4sih9l,72,0.749,0.728,147800,0.431,0,6,0.0996,-9.966,0,0.0622,130.022,4,0.629
1373,4806,Party Girl (Remix),StaySolidRocky,0XkmeG97T4mtYlWRJcrxec,55,0.533,0.752,147673,0.375,0,6,0.175,-10.157,0,0.204,129.995,4,0.591
1374,4807,I Love You 3000,Stephanie Poetri,3znQ9i61vfe2E7URHlOiyc,70,0.911,0.648,209734,0.382,0,6,0.393,-7.85,1,0.0396,90.099,4,0.408
1375,4808,All Night,Steve Aoki,5mAxA6Q1SIym6dPNiFLUyd,41,0.0724,0.545,205333,0.865,4.79E-06,6,0.919,-2.601,0,0.0522,89.992,4,0.332
1376,4809,Be Somebody (feat. Kiiara),Steve Aoki,0YnJVay1kDxknXcIigPSvn,36,0.00557,0.698,198281,0.875,1.88E-06,11,0.0618,-4.665,1,0.0824,115.012,4,0.39
1377,4810,Just Hold On,Steve Aoki,27zK2lkAiqFw7y113I94H5,57,0.00383,0.647,198774,0.932,1.50E-06,11,0.0574,-3.515,1,0.0824,114.991,4,0.374
1378,4811,Waste It On Me (feat. BTS),Steve Aoki,7EGA4D5eRMEgoFZZRUMowW,26,0.00578,0.763,179048,0.936,0.000222,7,0.347,-2.176,1,0.0494,126.008,4,0.0359
1379,4812,Superstition - Single Version,Stevie Wonder,1h2xVEoJORqrg71HocgqXd,76,0.038,0.633,245493,0.634,0.0064,8,0.0385,-12.115,1,0.0725,100.499,4,0.872
1380,4813,What Christmas Means To Me,Stevie Wonder,5eK52eAjFLLBNhOUIuBnBe,82,0.202,0.524,147800,0.612,0,0,0.0802,-8.053,1,0.0362,82.226,4,0.768
1381,4814,Audacity (feat. Headie One),Stormzy,6Oq4fiDzKaFMU89dTvM24u,58,0.0523,0.678,245920,0.516,0,1,0.13,-4.601,1,0.444,133.939,4,0.11
1382,4815,Big For Your Boots,Stormzy,46jHE9rVH5HqZ7VKZHPinC,56,0.0372,0.524,238419,0.897,0,6,0.0894,-4.734,0,0.394,175.871,5,0.615
1383,4816,Cold,Stormzy,6wOOoWXr5sVA1oiw3CDicV,48,0.208,0.734,156961,0.973,0,1,0.0833,-2.089,1,0.125,137.995,4,0.726
1384,4817,Own It (feat. Ed Sheeran & Burna Boy),Stormzy,4QPEwDdOMhY7rNS05mTyMR,69,0.00838,0.817,216707,0.781,5.21E-06,7,0.123,-4.178,0,0.112,104,4,0.359
1385,4818,Own It (feat. Ed Sheeran & Burna Boy) - Joel Corry Remix,Stormzy,49i5Qn3zXsMBPsSOmYAFut,39,0.033,0.747,176266,0.863,0.00893,0,0.176,-6.885,1,0.072,124.971,4,0.627
1386,4819,Vossi Bop,Stormzy,5DXKtoZLm31msT7tNGNHLG,67,0.13,0.682,196267,0.653,0.00116,8,0.129,-6.062,1,0.339,188.115,4,0.428
1387,4820,Back Door,Stray Kids,0XuepwFJUcKN8T5zTqoP0F,71,0.157,0.82,189287,0.842,0,7,0.112,-3.853,1,0.272,107.952,4,0.653
1388,4821,Estamos Bien,Street Rappers,2OWVCFTolecLiGZPquvWvT,70,0.821,0.759,208080,0.536,4.57E-06,9,0.107,-6.663,0,0.173,119.883,4,0.439
1389,4822,Jenny (I Wanna Ruin Our Friendship),Studio Killers,4JLBDUYSaOMPYND0iWeSWQ,69,0.00305,0.668,215280,0.798,0.0144,11,0.277,-5.701,1,0.0334,133.928,4,0.575
1390,4823,Cradles,Sub Urban,5sSYvDVyP0CP9TUiqy3fuF,71,0.265,0.537,209829,0.586,7.04E-05,6,0.175,-1.864,1,0.314,79.056,4,0.624
1391,4824,Casanova,Summer Cem,0jB0RNZIfaihaDKNmdrI40,61,0.0971,0.709,206813,0.588,0,1,0.117,-4.461,1,0.0721,143.971,4,0.195
1392,4825,Diamonds (feat. Capital Bra),Summer Cem,2nPJnablplDgVVgSDF9BAs,55,0.0887,0.763,197013,0.495,0,4,0.07,-8.685,0,0.272,154.794,4,0.347
1393,4826,Summer Cem (feat. Luciano),Summer Cem,1hrHUEYoVBC1hNCXkX7tIA,55,0.179,0.874,160547,0.589,8.49E-05,2,0.113,-6.871,1,0.079,135.025,4,0.454
1394,4827,Yallah Goodbye (feat. Gringo),Summer Cem,0q8ztFwyDEKVaVvNQVY1Cq,53,0.0215,0.875,141587,0.738,0.023,7,0.112,-6.172,1,0.175,104.953,4,0.21
1395,4828,Come Thru (with Usher),Summer Walker,3TTMUI5dFcbeNSDTTDY9M8,70,0.159,0.679,181013,0.728,0,5,0.107,-3.092,0,0.154,152.001,4,0.46
1396,4829,Girls Need Love (with Drake) - Remix,Summer Walker,14SaZBTjxlorHJQxXh01Hu,81,0.443,0.656,222374,0.432,0,6,0.132,-9.481,0,0.217,97.022,4,0.0897
1397,4830,My Affection (with PARTYNEXTDOOR),Summer Walker,2aSM4sbNN7cSmpYOG0sf46,57,0.333,0.632,213933,0.495,0,7,0.0941,-8.335,1,0.143,77.083,4,0.233
1398,4831,Playing Games (with Bryson Tiller) - Extended Version,Summer Walker,2xyx0o4xNOLLjBSbOOdcbA,78,0.603,0.726,143227,0.408,0,11,0.225,-6.606,0,0.0614,115.918,4,0.459
1399,4832,Something Real (with London On Da Track & Chris Brown),Summer Walker,4otQJBpb8okSeykALR3eCH,55,0.0564,0.685,183138,0.667,0,8,0.115,-3.837,1,0.0365,95.518,4,0.643
1400,4833,Hey Mamma - Radio Edit,Sunstroke Project,4Vik7bcpSZEQLIwCLe5aSx,41,0.233,0.832,179625,0.807,0.0102,10,0.0681,-5.944,0,0.112,110.094,4,0.644
1401,4834,"Lean (feat. Towy, Osquel, Beltito & Sammy & Falsetto)",Super Yei,6osOP3QkH00L9BLnEsX2d6,7,0.281,0.919,272094,0.499,0.087,8,0.108,-8.925,1,0.147,127.949,4,0.123
1402,4835,Jopping,SuperM,5WrEilrRI5cIW0DxMvQYPZ,62,0.0139,0.74,251293,0.835,0,10,0.857,-3.425,0,0.0839,123.024,4,0.535
1403,4836,Freaks,Surf Curse,7EkWXAI1wn8Ii883ecd9xr,85,3.84E-05,0.345,147062,0.941,0.633,9,0.0511,-9.918,1,0.0466,179.626,4,0.407
1404,4837,ily (i love you baby) (feat. Emilee),Surf Mesa,62aP9fBQKYKxi7PDXwcUAS,75,0.0686,0.674,176547,0.774,0.00188,11,0.393,-7.567,0,0.0892,112.05,4,0.33
1405,4838,Learn To Fly,Surfaces,2gXVf2h4yVftxLwQx6Z4Qx,52,0.554,0.569,209833,0.536,0,1,0.0655,-6.137,1,0.0819,173.695,4,0.656
1406,4839,Sunday Best,Surfaces,1qYKWcEOrh2tM8PlgIm8K1,74,0.137,0.869,158948,0.555,0,5,0.0746,-5.984,1,0.0454,112.003,4,0.738
1407,4840,Hurt To Look (feat. Rae Sremmurd),Swae Lee,58nmnN7nqT3D9LRl7BrLXH,48,0.179,0.671,256000,0.702,3.53E-05,5,0.117,-5.642,1,0.0833,104.983,4,0.235
1408,4841,Someone Said,Swae Lee,5awaEIMiJboRO7ycF6UOot,43,0.00119,0.904,223275,0.492,0.364,2,0.125,-9.657,1,0.155,149.982,4,0.257
1409,4842,Won't Be Late (feat. Drake),Swae Lee,2sqsNXfN0HtgDEgaHXiUTa,66,0.0824,0.915,218710,0.588,0.000169,7,0.104,-6.302,0,0.0677,123.936,4,0.329
1410,4843,Genocidal Humanoidz,System Of A Down,3Sg3bOiD0kE4D5DcXk48Ds,58,0.0134,0.566,155287,0.996,7.21E-05,1,0.311,-2.086,0,0.213,102.944,4,0.0977
1411,4844,Protect The Land,System Of A Down,11ajcVj3qSyyMPUpTJUP3y,61,9.20E-05,0.432,307645,0.886,4.74E-05,8,0.338,-3.991,1,0.0341,76.04,4,0.248
1412,4845,Good Days,SZA,4PMqSO5qyjpvzhlLI5GnID,80,0.418,0.461,278480,0.651,1.26E-05,1,0.782,-8.81,0,0.0568,121.07,4,0.383
1413,4846,Hit Different,SZA,7Bar1kLTmsRmH6FCKKMEyU,71,0.199,0.679,202008,0.516,0,0,0.0965,-6.371,0,0.0452,120.074,4,0.716
1414,4847,Love Galore (feat. Travis Scott),SZA,0q75NwOoFiARAVp4EXU4Bs,79,0.112,0.795,275080,0.594,0,0,0.162,-6.2,1,0.0748,135.002,4,0.409
1415,4848,Power is Power,SZA,4cbdPT6uaBOgOQe3fLMofl,67,0.00413,0.507,211267,0.644,0,4,0.217,-7.485,1,0.0641,179.913,4,0.172
1416,4849,Power is Power (feat. The Weeknd & Travis Scott),SZA,4cbdPT6uaBOgOQe3fLMofl,67,0.00413,0.507,211267,0.644,0,4,0.217,-7.485,1,0.0641,179.913,4,0.172
1417,4850,The Other Side (from Trolls World Tour),SZA,463PQggkmk5tTw8ug0ahOX,63,0.00277,0.76,188187,0.607,0,7,0.132,-6.274,1,0.0964,105.979,4,0.709
1418,4851,The Weekend - Funk Wav Remix,SZA,0P6AWOA4LG1XOctzaVu5tt,72,0.495,0.775,171806,0.573,0,11,0.126,-4.933,1,0.0585,101.925,4,0.667
1419,4852,Adicto (with Anuel AA & Ozuna),Tainy,3jbT1Y5MoPwEIpZndDDwVq,76,0.017,0.734,270741,0.836,1.64E-05,10,0.179,-4.803,0,0.0735,80.002,4,0.623
1420,4853,"Agua (with J Balvin) - Music From ""Sponge On The Run"" Movie",Tainy,7CtbxAGq2P0jtYh6SH9DMR,65,0.167,0.778,159666,0.651,0,9,0.177,-5.421,0,0.266,100.094,4,0.569
1421,4854,Casper,Takeoff,1B4gJRq61xTs6r1O0Uq2iY,73,0.525,0.921,197079,0.607,1.12E-06,1,0.123,-7.397,1,0.209,140.071,4,0.753
1422,4855,Last Memory,Takeoff,1fvCggAYrW0VtCljtqv4h2,70,0.175,0.854,162133,0.708,0,1,0.241,-5.805,0,0.244,118.032,4,0.172
1423,4856,Martian - Intro,Takeoff,2YFIQqnq4dS67Ndz8Iel0b,41,0.239,0.818,188307,0.591,0,1,0.274,-8.693,1,0.38,130.128,4,0.22
1424,4857,She Gon Wink,Takeoff,5oeKHrUHPT4lUKrDRVlWNp,50,0.102,0.753,216214,0.736,0,1,0.189,-6.157,0,0.0865,140.994,4,0.272
1425,4858,Borderline,Tame Impala,5hM5arv9KDbCHS0k9uqwjr,82,0.0406,0.621,237800,0.873,9.10E-06,5,0.0824,-3.067,0,0.0369,97.96,4,0.873
1426,4859,Breathe Deeper,Tame Impala,3LbZIhU0smEU5SUnxod4j4,65,0.0245,0.664,372867,0.848,0.000127,11,0.172,-4.51,0,0.0322,104.998,4,0.502
1427,4860,Instant Destiny,Tame Impala,6WCXBUFa0z3l9DoOY3k5Xe,56,0.0226,0.381,194707,0.829,0.000274,10,0.402,-4.564,1,0.0598,165.935,4,0.509
1428,4861,Is It True,Tame Impala,6RZmhpvukfyeSURhf4kZ0d,70,0.00307,0.731,239267,0.664,0.35,0,0.133,-5.474,1,0.0302,118.018,4,0.661
1429,4862,It Might Be Time,Tame Impala,558ubozatFQlweufvHa3Ip,57,0.021,0.585,273027,0.781,0.000187,2,0.627,-3.808,1,0.0457,115.946,4,0.336
1430,4863,Lost In Yesterday,Tame Impala,5JWPUEov2wlX7c0jhYZpeB,68,0.0295,0.569,249587,0.84,0.000118,1,0.0995,-4.123,1,0.118,183.059,3,0.749
1431,4864,On Track,Tame Impala,0IuE6FnXPCdZ8NLuuvJRhb,54,0.116,0.388,301787,0.648,4.19E-06,2,0.082,-5.578,1,0.038,163.861,4,0.112
1432,4865,One More Year,Tame Impala,5ozqshq2dtU7SYCpCBu0NE,56,0.057,0.602,324013,0.88,0.46,1,0.284,-5.414,1,0.0354,114.009,4,0.493
1433,4866,Patience,Tame Impala,2drEUEg0TYQR6dDEHkpuPE,59,0.00223,0.546,292267,0.859,0.000947,1,0.0529,-5.966,1,0.0306,99.965,4,0.645
1434,4867,Posthumous Forgiveness,Tame Impala,1KcOU0q9AMXV9xi4tSzzCc,60,0.0508,0.367,366067,0.613,0.00171,7,0.282,-5.646,1,0.0297,153.978,4,0.0966
1435,4868,The Less I Know The Better,Tame Impala,3MBPyL1MbHmC8eKYR1dTUQ,23,0.255,0.703,199320,0.719,0.00267,1,0.114,-6.442,0,0.0302,126.987,4,0.453
1436,4869,Tomorrow's Dust,Tame Impala,666PdikRnUzdvjT9p5wWND,53,0.0124,0.616,326840,0.804,0.0998,0,0.553,-5.568,1,0.0427,99.002,4,0.627
1437,4870,Meia Noite (Você tem meu Whatsapp),Tarcísio do Acordeon,5fuK5An5rQcx0OVIzsscOK,63,0.69,0.707,237900,0.818,0,11,0.151,-4.772,0,0.0348,150.066,4,0.917
1438,4871,you broke me first,Tate McRae,45bE4HXI0AwGZXfZtMp8JR,85,0.785,0.667,169266,0.373,0,4,0.0906,-9.389,1,0.05,124.148,4,0.0823
1439,4872,The Race,Tay-K,3wGXyJGsCf1myH5MooQIqE,71,0.00266,0.766,140000,0.606,0,9,0.166,-6.064,1,0.456,160.223,4,0.352
1440,4873,...Ready For It?,Taylor Swift,2yLa0QULdQr0qAIvVwN6B5,83,0.0527,0.613,208187,0.764,0,2,0.197,-6.509,1,0.136,160.015,4,0.417
1441,4874,‘tis the damn season,Taylor Swift,7dW84mWkdWE5a6lFWxJCBG,74,0.735,0.575,229840,0.434,6.59E-05,5,0.105,-8.193,1,0.0312,145.916,4,0.348
1442,4875,Afterglow,Taylor Swift,1SymEzIT3H8UZfibCs3TYi,80,0.13,0.756,223293,0.449,0,9,0.114,-8.746,1,0.0344,111.011,4,0.399
1443,4876,august,Taylor Swift,3hUxzQpSfdDqwM3ZTFQY0K,88,0.538,0.532,261923,0.623,7.28E-05,5,0.0925,-9.208,1,0.0331,89.937,4,0.403
1444,4877,Bad Blood,Taylor Swift,6qAcApH8obo8eqatCKUHd9,79,0.0104,0.602,199773,0.648,0,2,0.217,-6.905,1,0.103,170.091,4,0.174
1445,4878,betty,Taylor Swift,5kI4eCXXzyuIUXjQra0Cxi,76,0.6,0.593,294521,0.377,0,0,0.0976,-8.761,1,0.0253,95.939,4,0.502
1446,4879,Blank Space,Taylor Swift,1p80LdxRV74UKvL8gnD7ky,76,0.085,0.753,231827,0.678,1.64E-06,5,0.13,-5.421,1,0.0644,96.006,4,0.583
1447,4880,Breathe (feat. Colbie Caillat) (Taylor’s Version),Taylor Swift,7HC7R2D8WjXVcUHJyEGjRs,67,0.156,0.506,263377,0.626,0,1,0.228,-6.066,1,0.0287,148.035,4,0.321
1448,4881,Bye Bye Baby (Taylor’s Version) (From The Vault),Taylor Swift,4qUijfYU8EoIWiY6oSyrgT,66,0.334,0.624,242158,0.624,0,5,0.0995,-7.86,1,0.0539,80.132,4,0.527
1449,4882,Call It What You Want,Taylor Swift,1GwMQaZz6Au3QLDbjbMdme,80,0.186,0.598,203507,0.504,0.000221,9,0.34,-9.874,1,0.0731,163.954,4,0.252
1450,4883,cardigan,Taylor Swift,4R2kfaDFhslZEMJqAFNpdd,89,0.537,0.613,239560,0.581,0.000345,0,0.25,-8.588,0,0.0424,130.033,4,0.551
1451,4884,champagne problems,Taylor Swift,0sY6ZUTh4yoctD8VIXz339,81,0.92,0.462,244000,0.24,0,0,0.113,-12.077,1,0.0377,171.319,4,0.32
1452,4885,Change (Taylor’s Version),Taylor Swift,3ExweHKZF9B752DPQByRVT,64,0.000191,0.499,279360,0.815,0,5,0.181,-4.063,1,0.0341,95.999,4,0.344
1453,4886,Christmas Tree Farm,Taylor Swift,2mvabkN1i2gLnGAPUVdwek,87,0.06,0.598,228027,0.68,0,7,0.324,-4.505,1,0.0331,134.002,4,0.437
1454,4887,closure,Taylor Swift,6a8aUhYbaQBUI8PcJ5ZmQ6,67,0.835,0.689,180653,0.704,4.83E-06,9,0.134,-10.813,1,0.245,151.884,5,0.92
1455,4888,Come In With The Rain (Taylor’s Version),Taylor Swift,1n2wszmJyVkw6FHqyLnQsY,63,0.0406,0.476,237339,0.564,0,2,0.102,-5.677,1,0.0269,143.929,4,0.167
1456,4889,coney island (feat. The National),Taylor Swift,2awNGIJHodfLZSClB3PYhz,69,0.819,0.537,275320,0.537,0.000904,8,0.142,-11.266,1,0.0617,107.895,4,0.292
1457,4890,Cornelia Street,Taylor Swift,12M5uqx0ZuwkpLp5rJim1a,79,0.781,0.824,287267,0.624,0.000189,0,0.1,-9.728,1,0.0827,102.012,4,0.248
1458,4891,cowboy like me,Taylor Swift,1XjHRolIXL2M1EEOUsGGR4,71,0.768,0.604,275040,0.517,0.000155,0,0.123,-9.014,1,0.0347,127.967,4,0.511
1459,4892,Cruel Summer,Taylor Swift,1BxfuPKGuaTgP7aM0Bbdwr,97,0.117,0.552,178427,0.702,2.06E-05,9,0.105,-5.707,1,0.157,169.994,4,0.564
1460,4893,Daylight,Taylor Swift,1fzAuUVbzlhZ1lJAx9PtY6,83,0.808,0.557,293453,0.496,0.000173,0,0.0772,-9.602,1,0.0563,149.983,4,0.265
1461,4894,Death By A Thousand Cuts,Taylor Swift,2dgFqt3w9xIQRjhPtwNk3D,77,0.454,0.712,198533,0.732,0,4,0.319,-6.754,1,0.0629,94.071,4,0.313
1462,4895,Delicate,Taylor Swift,6NFyWDv5CjfwuzoCkw47Xf,85,0.216,0.75,232253,0.404,0.000357,9,0.0911,-10.178,0,0.0682,95.045,4,0.0499
1463,4896,Don’t Blame Me,Taylor Swift,1R0a2iXumgCiFb7HEZ7gUE,89,0.106,0.615,236413,0.534,1.76E-05,9,0.0607,-6.719,0,0.0386,135.917,4,0.193
1464,4897,Don’t You (Taylor’s Version) (From The Vault),Taylor Swift,4uuEGH5SVuzkkSFjo2DEiY,68,0.514,0.563,208609,0.473,1.20E-05,3,0.109,-11.548,1,0.0503,101.934,4,0.405
1465,4898,dorothea,Taylor Swift,66tOfHVH3aUrscg8vExRV4,69,0.696,0.605,225880,0.488,0,4,0.129,-8.322,1,0.0264,119.966,4,0.354
